,fsq_id,categories,distance,location,name,municipio
0,4eb5611c93ad236570219cc8,"[{'id': 16033, 'name': 'Dog Park', 'short_name': 'Dog Park', 'plural_name': 'Dog Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/dogrun_', 'suffix': '.png'}}]",155,"{'country': 'ES', 'cross_street': '', 'formatted_address': ''}",Hotel indignado,madrid
1,4e6b38b4227162c38ec50ea0,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",309,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque infantil Plaza Santa Ana,madrid
2,4f6f520be4b056aa9465342a,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",428,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28011 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28011', 'region': 'Comunidad de Madrid'}",Parque Madrid Río,madrid
3,4f3bc8a4e4b0258ec279c458,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",431,"{'country': 'ES', 'cross_street': '', 'formatted_address': 'Valverde', 'locality': 'Valverde'}","Valverde, 2",madrid
4,4e7154af1838677342eebeb5,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",618,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Atocha,madrid
5,58e4bb56072d6b471bc5e7a9,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",641,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Almendro3,madrid
6,4e6b347eae60950955d10afa,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",650,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Infantil Vazquez de Mella,madrid
7,50d86791e4b07ec189f70cb3,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",720,"{'country': 'ES', 'cross_street': '', 'formatted_address': ''}",Parque Infantil Plaza de Oriente,madrid
8,4e3bc1b1b0fb875af84a53ae,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",727,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque infantil,madrid
9,500a863ae4b0c2a4dfe79290,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",810,"{'address': 'Pase del Prado, 8', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Zona Central', 'formatted_address': 'Pase del Prado, 8 (Zona Central), 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Parque infantil Paseo del Prado,madrid
10,4c963a7c94a0236a0bf49c12,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",973,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '& Calle de Segovia', 'formatted_address': '& Calle de Segovia, 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque del Emir Mohamed I,madrid
11,6257bd119552b7515f326356,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1002,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parl,madrid
12,5164077de4b002d2251c0111,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1032,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Cuesta de la Vega,madrid
13,4adcda38f964a520673c21e3,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1039,"{'address': 'Plaza de Gabriel Miró s/n', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Plaza de Gabriel Miró s/n, 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Jardines de las Vistillas,madrid
14,61feacd7a086027f084b55e0,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1084,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28008 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28008', 'region': 'Comunidad de Madrid'}",Parque de Madrid,madrid
15,501447d1e4b06bc0bdcaa74a,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1085,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}","Rio Manzanares, Principe pio, madrid",madrid
16,4bee6ee3d355a59347e10a60,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1197,"{'address': 'Calle Embajadores, 68', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Embajadores, 68, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",Parque Casino de la Reina,madrid
17,62cfd9aa78c8af1095b7ed93,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1209,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque Calistenia,madrid
18,4c1a55c655e4c9b6ab904723,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1250,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': '28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque de la Cornisa,madrid
19,560f7c49498e45c037137430,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1261,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque de Madrid,madrid
20,4faaa6afe4b048756de750db,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1283,"{'country': 'ES', 'cross_street': '', 'formatted_address': ''}",Área de Juegos Infantiles,madrid
21,4db28ec25da3944066ba4217,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1306,"{'address': 'Plaza de la Independencia, s/n', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Plaza de la Independencia, s/n, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Plaza de la Independencia (Madrid),madrid
22,4bf7e0865317a5930bb0fe7e,"[{'id': 16034, 'name': 'National Park', 'short_name': 'National Park', 'plural_name': 'National Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}}]",1310,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque de Atenas,madrid
23,5764328f498ecbd85a1ab2d5,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1314,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Calle de la descarga', 'formatted_address': 'Calle de la descarga, 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque de la Ventosa,madrid
24,4fcb2cd6e4b0928dc1bb1b84,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1322,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Infantil el Fuerte de Madera,madrid
25,5c715d638ad62e002c78b4e8,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1335,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28009 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28009', 'region': 'Comunidad de Madrid'}",El Gran Balancín,madrid
26,514debf3e4b023ae1105beb6,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1338,"{'country': 'ES', 'cross_street': '', 'formatted_address': ''}",El Sitio de los Gatos,madrid
27,5326dfba498ee418095d2f23,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1339,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Puerta de Murillo de los Jardines del Buen Retiro,madrid
28,510e5f69e4b0f62779f2e538,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1356,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Ahuehuete,madrid
29,5326e4dc498e78e019bf55a4,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1381,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Jardines de el Buen Retiro,madrid
30,4be6a5fa2457a5933c03ad15,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1399,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'C. Orellana', 'formatted_address': 'C. Orellana, Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Villa de Paris,madrid
31,4bd0490aa8b3a593058a635f,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1411,"{'address': 'Paseo del Pintor Rosales, 2', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Paseo del Pintor Rosales, 2, 28008 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28008', 'region': 'Comunidad de Madrid'}",Parque de la Montaña,madrid
32,4f412e60e4b0c80f845a8664,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1417,"{'country': 'ES', 'cross_street': '', 'formatted_address': ''}",Parque de Conde Duque,madrid
33,4ead75a0e5fad025f820f973,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1476,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Paseo de Mexico,madrid
34,4dc5c745887717c8802d2012,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1493,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Infantil Acacias,madrid
35,4deb9f2222713dd973b1c66f,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1518,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Paseo de la Virgen del Puerto', 'formatted_address': 'Paseo de la Virgen del Puerto, 28011 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28011', 'region': 'Comunidad de Madrid'}",Jardines de la Virgen del Puerto,madrid
36,5326e5be11d2ce1ee64c3451,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1522,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Puerta de Hernani de los Jardines del Buen Retiro,madrid
37,4f10284ee4b0a6added354b9,"[{'id': 16033, 'name': 'Dog Park', 'short_name': 'Dog Park', 'plural_name': 'Dog Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/dogrun_', 'suffix': '.png'}}]",1532,"{'country': 'ES', 'cross_street': '', 'formatted_address': ''}",Parque de Perros,madrid
38,526e27d911d2a3342d47716a,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1539,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Puerta de Hernani,madrid
39,5b292c355d891b0039c408e3,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1578,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28014 Madrid Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Madrid'}",Mundo Alopeke,madrid
40,500af254e4b0b8de34c6c962,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1604,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'San Isidoro de Sevilla', 'formatted_address': 'San Isidoro de Sevilla, 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque infantil san Isidoro de Sevilla,madrid
41,4bee8228d355a593a6f10a60,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1615,"{'address': 'Pza. del Conde del Valle de Suchil, 3', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Pza. del Conde del Valle de Suchil, 3, 28015 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28015', 'region': 'Comunidad de Madrid'}",Plaza del Conde del Valle de Suchil,madrid
42,4d02a96228926ea8d4e860c2,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1618,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque,madrid
43,4c9cd90946978cfa81db917f,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1642,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Madrid Madrid', 'locality': 'Madrid', 'region': 'Madrid'}",De Duendes,madrid
44,4c7a3b123badb1f719985154,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1661,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Paseo Vallejo Najera', 'formatted_address': 'Paseo Vallejo Najera, Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Infantil,madrid
45,c32db5b3432e4a6d96fc314a,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}, {'id': 19029, 'name': 'Tour Provider', 'short_name': 'Tour Provider', 'plural_name': 'Tour Providers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",1741,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Madrid Madrid', 'locality': 'Madrid', 'region': 'Madrid'}",Parque del Buen Retiro Guided Tours,madrid
46,6f80c9465c864d8d08d945bd,"[{'id': 11036, 'name': 'Entertainment Service', 'short_name': 'Entertainment Service', 'plural_name': 'Entertainment Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}, {'id': 17135, 'name': 'Toy Store', 'short_name': 'Toys & Games', 'plural_name': 'Toy Stores', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/toys_', 'suffix': '.png'}}]",1743,"{'address': 'Juan Álvarez Mendizábal, 54', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Juan Álvarez Mendizábal, 54, 28008 Madrid Madrid', 'locality': 'Madrid', 'postcode': '28008', 'region': 'Madrid'}",Teleo Cuentos - Animal Party,madrid
47,5012752ee4b0b960174c3210,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1770,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': '28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Parque Infantil,madrid
48,4dc2c2e21f6ebdce472fe96f,"[{'id': 16037, 'name': 'Playground', 'short_name': 'Playground', 'plural_name': 'Playgrounds', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}}]",1779,"{'address': 'Calle de Fuencarral, 150', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle de Fuencarral, 150, 28010 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28010', 'region': 'Comunidad de Madrid'}",Parque Infantil,madrid
49,4d270cbff7a9224bfc80e79f,"[{'id': 16032, 'name': 'Park', 'short_name': 'Park', 'plural_name': 'Parks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",1794,"{'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Yeserias', 'formatted_address': 'Yeserias, Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Parque Arganda,madrid
50,638f11c41e5dc412b931f18d,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",436,"{'address': 'Calle de Nicolás Usera, 58', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle de Nicolás Usera, 58, 28026 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28026', 'region': 'Comunidad de Madrid'}",Global Sources,madrid
51,50425d0ce4b05698ba4da56d,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",771,"{'address': 'Calle Santa María, 20', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Santa María, 20, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Mercado de las Ranas,madrid
52,4b6efb75f964a520aad42ce3,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",1407,"{'address': 'Centro Comercial Principe Pio - Paseo de la Florida, 2', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Centro Comercial Principe Pio - Paseo de la Florida, 2, 28008 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28008', 'region': 'Comunidad de Madrid'}",Príncipe Pío Shopping Center (C.C. Príncipe Pío),madrid
53,60ff036a646a4753eb93a3b4,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",1559,"{'address': 'Calle de Ercilla, 20', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle de Ercilla, 20, 28005 Madrid Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Madrid'}",Experto en Duchas,madrid
54,4cf74cd281cd6dcbe803810d,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",1645,"{'address': 'Goya, 15', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Serrano', 'formatted_address': 'Goya, 15 (Serrano), Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Goya con Serrano,madrid
